datetime,avg cpu reading,max cpu reading,avg cpu VMTable,max cpu VMTable,p95_max_cpu,core count,memory (gb)
2016-11-16 03:25:00,12309.014755990822,63330.37581103714,-1635.270025473088,-5027.441928994842,-5625.333694999572,-107.0,142.75
2016-11-16 03:30:00,-23027.933487998787,-65611.85439402168,-679.4973449745448,-814.7844160008244,-751.5094389994629,-126.0,-603.5
2016-11-16 03:35:00,-4773.487265017582,-7310.464703009231,-116.31026028364431,914.7923159967177,1226.475126000587,23.0,2.25
2016-11-16 03:40:00,6630.081802015891,-471.2204199794214,-1013.5186477045063,-3846.0208669994026,-3510.7356920000166,-178.0,-523.5
2016-11-16 03:45:00,-9506.461865997408,-11556.958895043703,-1113.3344773029676,-2502.722984998487,-2160.039577000309,-21.0,147.75
2016-11-16 03:50:00,-2531.435526008252,-13826.270695999498,-413.51320286875125,-389.22531200153753,-959.7507890004199,83.0,175.75
2016-11-16 03:55:00,25057.838586991187,35520.65128102503,-1641.197552156169,-6006.3912399997935,-5239.538806000724,-166.0,-250.5
2016-11-16 04:00:00,-16218.371312002884,-19034.503927001497,-1716.2392349513248,-6398.442864003591,-5807.856857999694,-273.0,-479.75
2016-11-16 04:05:00,1322.4139260104857,1093.470458008349,-412.8849543031538,-259.39722899813205,1050.9141080013942,-106.0,-182.5
2016-11-16 04:10:00,20549.207316003973,34933.67003398202,-824.4813896937994,-2561.081476002466,-2557.2674640009645,-146.0,-297.5
2016-11-16 04:15:00,8241.225886994042,15828.684031001292,-533.8184984539403,-1569.8443809994496,-1207.1673510002438,-106.0,-226.5
2016-11-16 04:20:00,-1755.2801380110905,-3602.688694008859,-606.8890429880703,-2710.31528500095,-2135.3104850000236,-102.0,-184.5
2016-11-16 04:25:00,29923.176622034516,84096.61015700921,50.49732312688138,255.53713999968022,-520.3695829997305,8.0,13.0
2016-11-16 04:30:00,-37012.79350601556,-77722.17001200211,2786.840156259248,13346.759653998539,12023.95233999961,129.0,353.75
2016-11-16 04:35:00,-6671.874362000497,-18347.059491036693,173.89315665431786,6887.367156999651,5390.905146999983,177.0,568.75
2016-11-16 04:40:00,3815.137475989992,2523.403020026395,772.360999285942,6349.626993002836,4937.973985000048,222.0,318.5
2016-11-16 04:45:00,-5693.578813003143,-9050.645166000817,-1333.97764626774,-4989.396418997087,-4600.362608999247,-54.0,-180.5
2016-11-16 04:50:00,-1824.9184269979596,-10916.3551870191,1449.0354058429366,4568.693465001881,3156.705255002249,80.0,179.0
2016-11-16 04:55:00,-5925.6986049821135,9627.873214029474,-740.8735550699057,-467.67026700172573,-1673.1351610010024,-86.0,-142.5
2016-11-16 05:00:00,-20242.573165007867,-36480.12788999453,-980.0071524019586,-5181.303276999388,-3229.481175001245,-140.0,-325.0
2016-11-16 05:05:00,-3147.0561210045125,6528.7590339710005,-53.732340716407634,4870.400747002568,1420.1280310000293,368.0,644.0
2016-11-16 05:10:00,20327.68453300069,47065.47110504098,-156.37451299105305,1271.6632359982468,339.7731910001021,-28.0,605.0
2016-11-16 05:15:00,443.97654699441046,-3325.710399006959,-915.634253677912,-2207.0381359974854,-3243.448684999952,314.0,2693.5
2016-11-16 05:20:00,5368.304820004152,8018.653130980907,-1390.7203213132452,-3254.985824001953,-3078.5662900004536,-94.0,0.5
2016-11-16 05:25:00,17025.287083008792,53129.91601502523,-870.1441311095841,9175.616949005052,4998.871019003447,936.0,3197.75
2016-11-16 05:30:00,-19507.165494991932,-56924.973435058724,-8933.940173110808,-12265.792608007789,-7830.020384999923,-1030.0,-2435.75
2016-11-16 05:35:00,-22392.67967100069,-31485.08743994753,-6900.551691230852,-7175.588767998386,-6075.301720003597,-220.0,-471.0
2016-11-16 05:40:00,-5989.237330029951,-2385.7729060174897,-1051.7617872090777,-3041.1167289991863,-2975.4349890006706,386.0,605.5
2016-11-16 05:45:00,-10286.789971983526,-25570.82881698571,-688.6640718621202,-2805.8198970011435,-2897.905848999275,69.0,-215.25
2016-11-16 05:50:00,18312.40932098776,24033.861558987992,-450.50227950606495,-6965.126993000507,-6577.87362999795,-456.0,-798.0
2016-11-16 05:55:00,21701.24288102705,12768.065169038251,12078.437189033837,21672.098559003323,18645.382176002255,991.0,1790.5
2016-11-16 06:00:00,-4849.6471760128625,-10306.505419031018,6619.160755204852,17283.8213070021,14277.935058001196,696.0,1048.0
2016-11-16 06:05:00,-6266.19942698325,-6589.762550017098,358.38640333293006,-831.9087299988605,-553.3220710009336,0.0,-82.0
2016-11-16 06:10:00,5995.048728981521,37540.07602498238,3314.2068297604565,4450.063630000688,3652.304048000602,153.0,265.75
2016-11-16 06:15:00,16731.660061012954,16170.625849037897,328.18607278948184,989.3672810019925,792.4400310008787,52.0,73.0
2016-11-16 06:20:00,22171.614534000866,30519.96543898224,2491.2395972809754,13708.540352999698,12884.808724000584,1059.0,1852.25
2016-11-16 06:25:00,39801.47145898361,75227.29203499341,-271.99188016948756,-1634.617341002915,-2803.2138549990486,-627.0,-1103.25
2016-11-16 06:30:00,-26170.706637983676,-58566.4117849702,5483.471071287757,25800.70583000267,24096.46261400031,1296.0,2312.0
2016-11-16 06:35:00,-32987.51210000506,-34856.59907205426,1448.8981797208544,7079.917354002595,6402.292941001244,178.0,310.5
2016-11-16 06:40:00,3619.1225839857943,-20618.124490962364,-1692.2584286590572,-12984.22322600009,-12830.823630997911,-871.0,-1526.25
2016-11-16 06:45:00,-3360.2385349932592,-6531.269254998071,-21.780533639597706,1535.0478249997832,-437.4817179988604,100.0,172.0
2016-11-16 06:50:00,-2615.71227600961,-12954.333363978425,-1482.7103238615673,-6283.7014280017465,-7258.276277001714,108.0,613.0
2016-11-16 06:55:00,8060.74492303445,28052.758014967432,1776.6277965337504,3271.8157100011595,2672.496439000126,76.0,-3.0
2016-11-16 07:00:00,-10041.316223037196,-23154.808183962014,-190.59572701517027,-2995.2871819981374,-3042.0507580011617,-177.0,-481.75
2016-11-16 07:05:00,7278.766989022959,9028.931000959827,125.66137176589109,-437.04428100120276,-1147.7004780003335,162.0,242.5
2016-11-16 07:10:00,9551.896070002345,18478.222992976895,337.7334063433809,3365.9656400000677,2813.2663920002524,372.0,1282.0
2016-11-16 07:15:00,-13876.720117008546,-13170.736338929739,952.3626463036053,3410.2666570008732,1462.3225949979387,68.0,1749.0
2016-11-16 07:20:00,63.13059198460542,14553.329906953732,742.3339237737237,2959.19405800011,2182.81072500092,-22.0,893.5
2016-11-16 07:25:00,58268.10607001418,102548.58777602552,703.0585789318429,1155.040684999898,788.3553299997002,93.0,152.75
2016-11-16 07:30:00,-31493.897903998848,-77933.49246499594,-56.78460818377789,-4763.505742999725,-563.9011299984995,-807.0,-1493.25
2016-11-16 07:35:00,-19408.65490302653,-14725.370259971125,1106.46846478933,5234.7930830018595,4139.207740997663,-114.0,-750.5
2016-11-16 07:40:00,13876.890263030073,-129.30770202563144,1297.938496246934,5437.112680998631,4781.238514000783,70.0,-124.5
2016-11-16 07:45:00,-11631.40236300975,-21553.613217992475,2213.7985103924293,6288.306217997335,5885.6295339995995,146.0,198.5
2016-11-16 07:50:00,-8789.461770999245,-26754.583020006772,2210.0442843349883,5809.905945999548,5270.935762998648,-182.0,-405.5
2016-11-16 07:55:00,26602.691466979217,52771.789715988794,2006.310991558712,5403.5472949985415,4368.527322000358,114.0,-56.5
2016-11-16 08:00:00,-12240.830294966232,-19894.124009967083,627.9234865823528,-868.7686829990707,-1438.43466699915,-199.0,-689.25
2016-11-16 08:05:00,-926.9915820143651,9838.925112956204,432.46085103740916,-310.47986899875104,-1210.277117000427,131.0,-23.75
2016-11-16 08:10:00,22588.67587500671,23142.123717017705,1009.8231179475551,914.8746399981901,2016.6876349989325,-214.0,-507.5
2016-11-16 08:15:00,-4724.7127119887155,-3609.415006024763,440.36967162252404,-276.1757809999399,-1295.5258740012068,-131.0,-396.25
2016-11-16 08:20:00,-6063.417685016291,-8114.391817989759,-1113.0137324035168,-16555.734075991903,-12360.505787001224,-1474.0,-4092.5
2016-11-16 08:25:00,22030.823373987805,84743.38345901947,191.19549621723127,-333.4867080016993,55.46380199724808,-275.0,-1243.25
2016-11-16 08:30:00,-8956.171615002444,-47920.19953300571,1793.264337036293,4953.0426250007,4403.495372999692,-10.0,-440.5
2016-11-16 08:35:00,-18273.28727098345,-27848.627563050017,1766.450896410155,2300.122279999312,3202.449564999435,-307.0,-2169.25
2016-11-16 08:40:00,-5295.496668986045,17169.8910190179,936.2592824967578,-856.5337589979172,-2063.853858999675,-338.0,-581.5
2016-11-16 08:45:00,-2443.346608008491,-19121.85230196826,-125.0555432344554,-2856.603931001853,-2472.068142999895,-334.0,-2311.5
2016-11-16 08:50:00,-9103.721929986496,-33434.321113022976,-236.07418720563874,-3284.872544995509,-3997.676259999629,-232.0,-608.0
2016-11-16 08:55:00,16685.797926990315,31699.258486006875,-3467.2958658526186,-2846.1376099972986,-3821.3984589981847,-229.0,988.25
2016-11-16 09:00:00,2298.861985020805,-1461.066082959529,-7399.213413650519,-14410.767184005119,-11594.625363001833,-615.0,-1247.25
2016-11-16 09:05:00,6684.843601978384,-2455.563116060104,-937.6533841665369,-2785.2942360020243,-1994.0931229987182,-318.0,-1108.5
2016-11-16 09:10:00,-15127.410190010443,22962.618218040094,1529.538175524096,3953.2699570017867,3398.03061799868,-19.0,515.75
2016-11-16 09:15:00,-9007.370895007392,-30076.784835007275,1713.1399015132338,3283.640970997978,1638.3086350013036,5.0,-107.25
2016-11-16 09:20:00,-8269.312658999115,-16380.478098012041,1822.2605896376772,5760.564975996967,3855.9595800000243,111.0,523.25
2016-11-16 09:25:00,35538.45290899393,86259.26234599552,1809.3956849857932,4859.529655002058,4043.4934609991033,31.0,-237.75
2016-11-16 09:30:00,7007.2590450202115,-26620.504500987474,4845.436666548136,20581.78001200501,17939.316122000106,528.0,1670.0
2016-11-16 09:35:00,-13922.217495986493,-16336.404308988247,4282.626564168022,15312.288995999843,13748.191993002547,228.0,-487.0
2016-11-16 09:40:00,11217.909830977907,-209.74873901577666,1647.738086448866,6356.158866000362,2899.8258730019443,142.0,708.5
2016-11-16 09:45:00,1934.324350001989,-1745.9103909577243,6360.43518838624,19632.523442997597,15134.852700008545,377.0,-473.0
2016-11-16 09:50:00,6568.375027991133,12757.902805946767,4289.251779758837,16436.99281099718,12597.756579997484,586.0,2029.75
2016-11-16 09:55:00,14260.148943024222,29359.955610031262,711.8755919536343,348.32030699867755,-472.0023200022988,-117.0,-615.75
2016-11-16 10:00:00,2743.063867990859,5365.439415968489,3188.886066973442,9537.820959999226,6814.005306002218,165.0,82.75
2016-11-16 10:05:00,12722.993452995317,17335.21009797696,2694.091410752153,8789.45182100404,5557.385646000039,397.0,829.75
2016-11-16 10:10:00,-7827.377282001078,3986.593560044188,1882.421259984374,4525.097305995878,1548.0211460012943,94.0,590.5
2016-11-16 10:15:00,-14035.999752008589,-17960.87755001569,2047.0510699227452,3391.142828001175,2230.23436000105,1.0,-368.25
2016-11-16 10:20:00,-9563.965859983116,-14792.437639980111,2613.6984030456515,9016.332868005149,6034.2240750002675,264.0,964.0
2016-11-16 10:25:00,35576.443706977414,78222.77040394256,2829.0011748154648,1948.6898689987138,1076.6585999983363,-123.0,-726.25
2016-11-16 10:30:00,-18123.78757498064,-57885.32033194555,-1203.0881308196113,-3365.9349820017815,-4390.547177000903,-219.0,43.75
2016-11-16 10:35:00,5262.400295996573,7257.306250022724,630.5337814749219,-609.0036560008302,-538.5501210000366,-244.0,289.0
2016-11-16 10:40:00,30201.225542997243,13939.163584941998,1710.2923368179472,1941.779686999973,461.81647800002247,-414.0,-2020.5
2016-11-16 10:45:00,9094.872710009338,10936.223511013202,2801.950143825379,7796.240672997665,4713.085021999665,117.0,621.75
2016-11-16 10:50:00,-11398.805311996257,-21530.342475017067,2762.5835587643087,10563.765119003132,8442.896868001204,351.0,767.25
2016-11-16 10:55:00,-4943.3450260201935,10838.592490029056,2000.3958342747064,8235.24334600009,5749.589221999049,250.0,759.5
2016-11-16 11:00:00,-23346.921702998225,-37330.400393998716,1544.1505419200985,3107.8636109968647,624.389990999829,-43.0,10.75
2016-11-16 11:05:00,-1009.9122039978392,7346.133403986692,1169.390542712179,3682.463679003995,1535.0480549992062,36.0,-148.0
2016-11-16 11:10:00,12210.507083993638,19607.356441001873,2534.8550475679804,10221.390868001152,6750.202077999711,152.0,475.0
2016-11-16 11:15:00,-10137.005119982641,-18229.38820796972,1085.8683151736623,4976.323192997836,3460.1906860009767,267.0,477.25
2016-11-16 11:20:00,-8454.50717099267,-12395.705735045485,-5467.704724527546,-9329.657854999881,-9650.939970999956,-466.0,-938.5
2016-11-16 11:25:00,28330.205080963206,73336.56383703463,-2259.4054553266615,-3450.180021002423,-4909.295915999915,-295.0,-255.75
2016-11-16 11:30:00,3811.5593990120105,-22254.575677004177,-2309.593850568519,1507.7734139943495,1860.5777740012854,-340.0,-662.0
2016-11-16 11:35:00,-8934.04383602948,-3463.2371970098466,179.4591211428633,11193.809723999817,9827.4114609994,40.0,-23.0
2016-11-16 11:40:00,10060.554472034331,6102.0791340097785,2470.667647692142,9127.611079999246,6292.93216999853,173.0,262.75
2016-11-16 11:45:00,11177.544413011987,2593.6007160115987,2319.9360535755986,6760.437027996406,4382.182099000085,56.0,1.0
2016-11-16 11:50:00,2665.5331439820584,1441.6008909875527,979.0437803207897,2008.7399480016902,56.26287999935448,-22.0,48.5
2016-11-16 11:55:00,-1950.234615993686,5753.909297984093,527.798150753486,2751.4666539942846,694.7638479983434,30.0,-64.5
2016-11-16 12:00:00,-17488.023609990487,-42430.93207797548,2161.622986436123,7785.223595999181,5120.013243001886,256.0,1327.0
2016-11-16 12:05:00,726.8967829893809,11046.42292900104,889.3933964670869,6810.369317005388,2976.5708440011367,443.0,2591.25
2016-11-16 12:10:00,16543.491380988853,30135.28988802014,1852.290916080703,4606.147263999097,1824.526502000168,6.0,60.5
2016-11-16 12:15:00,-17496.990545989946,-13829.81154805189,1850.331271593459,6644.110522000119,5017.059955999255,207.0,372.25
2016-11-16 12:20:00,8090.94847703469,10475.801595984492,3669.733105035266,11188.048244008794,9019.870936001651,382.0,505.5
2016-11-16 12:25:00,28596.273561972892,73632.16915707244,1041.7846021790756,2159.364396998659,531.3823910001665,43.0,119.25
2016-11-16 12:30:00,-9206.154255987843,-45616.81371106254,3751.2100086006103,14216.141144000925,11734.334908999968,290.0,377.5
2016-11-16 12:35:00,-9746.21377700544,-10528.5037019616,4182.599163632258,20010.86178099457,18369.498621001374,541.0,1022.75
2016-11-16 12:40:00,6450.135456994409,-2297.1780810351484,642.3024090792751,2368.0554079990834,-44.08945999946445,-48.0,-257.0
2016-11-16 12:45:00,-2425.392006008653,-1010.0917830024846,656.287168659619,845.0337680000812,-1255.3917640000582,-178.0,-562.5
2016-11-16 12:50:00,17589.83368398226,18801.484326007776,696.6533888404956,-3205.8645229963586,-3880.042313998565,-510.0,-937.5
2016-11-16 12:55:00,18997.358806010103,30175.22089603776,1206.5416581910104,2491.7199799986556,1555.606677998323,31.0,17.25
2016-11-16 13:00:00,-20210.118651992176,-38494.806422004476,-63.452498887549154,-3916.740397996269,-5587.548717000056,-232.0,-623.0
2016-11-16 13:05:00,-21505.892326006666,-14757.152637033258,-200.84761653270107,157.55139700043947,-643.8469240008853,1.0,-192.25
2016-11-16 13:10:00,-2205.9039879792836,-369.72663197340444,1323.7681114036823,2374.9605229990557,1502.6340630007908,-105.0,-979.75
2016-11-16 13:15:00,-6242.294882989721,-5981.334770016372,-1168.6427680997876,-6933.313540997915,-7996.728376000654,-395.0,-780.25
2016-11-16 13:20:00,-555.342782025924,-3612.3086559958756,682.4813401417341,-85.10965699888766,-629.5715129990131,-156.0,-409.0
2016-11-16 13:25:00,28539.13672101358,71181.10815501539,859.9404087739531,3850.3268750002608,1865.0115530011244,-32.0,-610.0
2016-11-16 13:30:00,-12502.46472000773,-31982.391559954267,1985.988450183766,9725.23031000141,7218.578165999148,175.0,594.25
2016-11-16 13:35:00,2596.383197983494,-15927.456235048361,513.0960432747379,3068.0888140043244,1241.5338530009612,44.0,240.0
2016-11-16 13:40:00,6321.457740007434,7917.519009954296,1939.7541954495246,6125.0872109960765,5024.531554000452,101.0,91.75
2016-11-16 13:45:00,-3876.1385129850823,-15630.145334967412,-1325.7951289205812,-3157.583777998574,-4346.030046000611,-106.0,-421.5
2016-11-16 13:50:00,-3630.498859025771,11158.89376499597,970.5994935564231,2039.1428079996258,797.4871720005758,9.0,-59.25
2016-11-16 13:55:00,37038.87641204102,52159.758959026076,-1140.0652345531853,-5459.269185998477,-7039.777316002175,-173.0,-381.75
2016-11-16 14:00:00,-18517.730600017356,-34321.87987902062,112.69619936286472,-311.67801400180906,-1312.1225350010209,-5.0,-42.75
2016-11-16 14:05:00,-20142.875373006333,-39820.01240699412,57.80109480500687,1007.5826679999009,151.1074709999375,57.0,271.75
2016-11-16 14:10:00,6216.622414992424,27756.449352988973,857.3437984720804,2603.361864999868,2904.1396310012788,-24.0,-214.0
2016-11-16 14:15:00,-8550.322590992087,-12169.379669991322,-293.43330961384345,316.0357610061765,-888.0164129999466,98.0,342.5
2016-11-16 14:20:00,-3154.7550280152354,4343.4524909895845,346.07144149951637,2771.7463999949396,2202.8361309976317,269.0,-27.25
2016-11-16 14:25:00,55355.8381969973,170500.68236101558,1106.170143266907,3633.000009002164,2007.0590889998712,-26.0,-1275.5
2016-11-16 14:30:00,-31539.105840989156,-129877.39091700455,-558.076409994741,2710.125205001794,-608.0469019999728,295.0,1668.25
2016-11-16 14:35:00,-10373.833492001519,-16425.38353702426,723.7273902817396,4948.188483003527,2586.8862440004013,347.0,1857.25
2016-11-16 14:40:00,21654.88356701657,41444.97431703983,3196.869833296747,13843.145818992518,9814.915062998887,662.0,1112.5
2016-11-16 14:45:00,352.9802619998809,-19139.12140898686,3181.9322600333253,14485.525078997016,10883.567059000954,595.0,1035.25
2016-11-16 14:50:00,6749.289393989835,5933.446819963865,10854.41793505894,51571.739068992436,42281.68376199389,2533.0,4376.75
2016-11-16 14:55:00,21027.185715002008,56878.152999987826,2250.7646907488815,10886.058464003727,8524.554605001118,392.0,637.0
2016-11-16 15:00:00,-6719.872207992943,-45738.1430980037,-190.52800545620266,-574.8612000010908,-1857.0039410013705,-10.0,-177.5
2016-11-16 15:05:00,1154.0866579918656,-1662.5010719546117,610.1682932004333,4614.560635001399,3105.4775109966286,204.0,658.0
2016-11-16 15:10:00,-15211.875394037226,4796.709278954193,1285.896521088318,4256.488106005825,3012.098065000493,10.0,-100.5
2016-11-16 15:15:00,-5640.573983956827,-11366.562908976339,-61.02013743680436,448.21368599589914,-563.8852560003288,-5.0,-4.75
2016-11-16 15:20:00,105.64426301792264,-172.8897920101881,-1530.422488484066,-6204.984438000247,-5517.68336999882,-517.0,-1156.75
2016-11-16 15:25:00,71415.83400197444,123799.10784498649,804.202942912234,6876.523937001824,3500.384977998212,300.0,-65.0
2016-11-16 15:30:00,-16559.13317499985,-53407.25905996049,4378.682371121948,20743.31859000586,17744.41164200427,655.0,2578.75
2016-11-16 15:35:00,-30466.974879023852,-19224.612435021438,2773.4061708725058,14740.23886299599,12582.573129006661,399.0,879.25
2016-11-16 15:40:00,-1599.1249619550072,-7665.212089005858,35.569591993582435,394.96597299631685,80.87778299953789,-40.0,-478.0
2016-11-16 15:45:00,-7785.927651024656,-23524.38555699913,-1701.6602742044488,-9326.666647996753,-7994.15625199955,-863.0,-2084.25
2016-11-16 15:50:00,-9888.369179987349,-26368.137678977568,-3870.9904438337544,-15768.984742997214,-15588.442434004042,-916.0,-1137.0
2016-11-16 15:55:00,17092.33187199547,33811.68375497777,-1125.9471127026482,-4478.03391500283,-4956.100057002157,-181.0,-363.75
2016-11-16 16:00:00,17129.552274022484,26281.397027969826,-3830.342539389967,-19105.237905006856,-15994.202390004415,-1018.0,-2003.5
2016-11-16 16:05:00,26494.147640976822,23049.51841103239,-1558.084726705798,-11912.473847002722,-10998.27534800116,-1060.0,-1775.0
2016-11-16 16:10:00,8474.688070020173,29436.108277970925,240.7059024357004,-123.39551399927586,-714.3030950003304,-27.0,-10.25
2016-11-16 16:15:00,-13964.83871703269,-32249.95424399525,1540.5265722668264,4069.219867997803,1770.1400050013326,-68.0,-72.5
2016-11-16 16:20:00,-14390.380696987966,-11159.210127972066,312.6314443957526,-139.63128400128335,-984.8800069978461,15.0,26.25
2016-11-16 16:25:00,46114.00487101707,122195.91180600831,1609.980998915853,4893.982045004144,3929.185149000492,137.0,308.75
2016-11-16 16:30:00,-26548.00593600329,-75784.67654901976,547.994440010516,2022.7883890066296,746.8319549998268,-26.0,-66.5
2016-11-16 16:35:00,3791.8806639893446,-7517.3404959449545,-277.49172394676134,3118.9436439918354,442.4995460025966,143.0,210.25
2016-11-16 16:40:00,11285.371700998396,20257.745124927722,609.5449763281504,4320.57974100858,3048.954348000698,282.0,492.5
2016-11-16 16:45:00,-10178.314495984,-19356.61008293694,1113.0934039645363,1899.2311229957268,1627.428135998547,150.0,304.5
2016-11-16 16:50:00,-13418.479197024833,-21416.335297069978,1014.0844522699481,2885.911935999058,1242.487746001687,-8.0,36.0
2016-11-16 16:55:00,12412.22260399838,52251.00386605365,1035.9518911220366,653.3419279986992,1605.0573619985953,-183.0,-318.25
2016-11-16 17:00:00,4839.199875016231,-12065.99278305471,826.4832148569403,984.4180339975283,-211.8919209986925,-107.0,-180.25
2016-11-16 17:05:00,11046.234492987627,-16919.571562970523,553.4379813974956,3058.1279349979013,1045.8252049982548,-11.0,-279.25
2016-11-16 17:10:00,14922.249043989927,30971.857874012552,1766.1333110897103,5404.930548998527,4265.267649999354,9.0,84.75
2016-11-16 17:15:00,-33230.42600296298,-38809.56579602696,897.1004869472235,1455.6396690001711,1234.7216910012066,-8.0,-16.0
2016-11-16 17:20:00,-29303.46374803898,-39933.23219996225,1513.7370678761508,4041.2644590036944,2292.035114998929,179.0,318.25
2016-11-16 17:25:00,45179.7356790083,110308.66576093156,842.2151785833994,1232.5250630006194,607.3501299987547,-45.0,-84.75
2016-11-16 17:30:00,-2031.9293259955011,-12171.688563949894,1776.7353535648435,3376.1366860046983,2887.798713000957,22.0,-133.5
2016-11-16 17:35:00,-7058.911933008581,-16055.929679995868,2024.0825984539697,9529.110694997944,7335.6448900057,150.0,310.5
